2015-03-13,31992.190292
2016-01-28,27664.345092
2016-01-29,27969.665092
2015-03-16,31842.549908
2015-03-17,31790.369816
2015-10-05,29060.56508
2016-07-25,29714.232896
2015-10-07,29375.985092
2015-10-06,28935.785092000002
2015-10-01,29145.885092
2015-05-19,30975.434999999998
2016-07-22,29811.613058000003
2015-10-02,28913.685
2015-05-14,31330.454736
2015-05-15,31480.995
2015-10-09,29285.785092000002
2015-10-08,29369.78482
2015-05-12,32101.675000000003
2015-05-13,31601.754707999997
2016-06-30,29604.952992
2015-01-27,31839.899708
2015-01-26,31746.059708
2015-01-21,31672.9198
2015-01-20,31706.259892
2015-01-23,31788.159983999998
2015-01-22,31828.179708
2015-01-29,31763.880184
2015-01-28,31766.059708
2016-02-09,27724.665
2016-02-08,27644.265
2016-02-01,27963.745092
2016-02-03,27510.345
2016-02-02,27653.545184
2016-02-05,27453.865
2016-02-04,27725.064908
